author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
1448483695619309570,StillerPat,2021-10-16 22:03:51+00:00,en,9,0,0,0,Twitter for Android,"@TomHourigan @LukeEvans_News It took Alan Hawkshaw's death for me to learn about his genius. RIP, Mr Hawkshaw.", 
358361948,HarryLeard,2021-10-16 22:03:21+00:00,en,0,0,0,0,Twitter Web App,"Alan Hawkshaw, Grandstand ( UK- TV Theme ) https://t.co/VYxJIWNO5X via @YouTube", 
1726568382,GoodLaughTerry,2021-10-16 22:03:16+00:00,en,0,0,0,0,Twitter for Android,"R.I.P to a hero of mine and genuine music legend, Alan Hawkshaw. Rest easy Hero of the Hammond.

#KPM #AlanHawkshaw

https://t.co/cAaMF1C0CH",AlanHawkshaw
136185843,redrackem,2021-10-16 22:02:39+00:00,en,12,0,2,1,Twitter Web App,RIP Alan Hawkshaw :( Absolute killer composer who did so many good tunes  - check out 'Speed Of Sound' for killer late night Munich space disco vibes https://t.co/MO1Nws8p6m, 
1292878166508224517,ShelTalmy,2021-10-16 22:00:44+00:00,en,16,0,1,1,Loomly,"In 1970, Shel produced an LP for Capitol Records artist Tim Rose. The LP featured Alan Hawkshaw on keys, Herbie Flowers on bass, Clem Cattini on drums, and Tim on guitar. Due to Tim's sometimes tumultuous life, he titled the LP “Love: A Kind of Hate Story” #70s #music https://t.co/rwWajtIuq3",music
342124892,fmdiscr,2021-10-16 22:00:34+00:00,en,0,0,0,0,Twitter for iPhone,Alan Hawkshaw dead: TV composer behind Grange Hill and Countdown theme tunes dies - Mirror Online https://t.co/VFFeFqoAOY, 
3318510966,CrweWorld,2021-10-16 22:00:10+00:00,en,0,0,0,0,CRWE World,Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 https://t.co/oyp0esLcdc, 
726443182997835778,SarahClift10,2021-10-16 21:59:30+00:00,und,0,0,0,0,Twitter for Android,https://t.co/HbouXLhZA9, 
3246618815,EasyGrooves,2021-10-16 21:58:54+00:00,en,0,0,0,0,Airtime Pro,Now playing Holiday Commercial by Alan Hawkshaw! Listen here https://t.co/3s0yhKYYGr or on https://t.co/aNrrypDFSG! Stay cheesy!, 
311658923,waveshaperkit,2021-10-16 21:56:58+00:00,en,0,0,0,0,Twitter Web App,@ceephax no? Alan Hawkshaw's dead?, 
108933098,zetduivel,2021-10-16 21:56:49+00:00,en,2,0,0,0,Twitter for iPhone,"RIP the Champ, Alan Hawkshaw #rip https://t.co/amU0uoU0bN",rip
577106927,modsoftoday,2021-10-16 21:56:33+00:00,en,7,1,0,1,Twitter for iPhone,Very sad news. Alan Hawkshaw was an absolute legend. Guaranteed in every single DJ set. RIP Alan 🙌 https://t.co/iEy3Kqxmyn, 
800787145,Cosmopeleton,2021-10-16 21:56:06+00:00,en,0,0,0,0,Twitter Web App,"RIP. Alan Hawkshaw... x. #RIPAlanHawkshaw

Alan Hawkshaw, Grandstand ( UK- TV Theme ) https://t.co/JL1Ownd2Nl via @YouTube",RIPAlanHawkshaw
160158625,immarkosullivan,2021-10-16 21:55:55+00:00,en,5,0,1,0,Twitter Web App,"Alan Hawkshaw, Dave Allen at large https://t.co/w2MM662ci5 via @YouTube", 
1346502675056115712,leafypage1,2021-10-16 21:55:13+00:00,en,0,0,0,0,WordPress.com,Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 https://t.co/kAUUFFIN9s, 
20913661,willmill82,2021-10-16 21:54:11+00:00,en,0,0,0,0,Twitter for Android,"Sad to hear Alan Hawkshaw's passed, he wrote the music which would become the Channel 4 News theme, which got also used in a trailer for a Clint Eastwood film https://t.co/YIBtITi4PJ", 
1260957157719191552,Virtual_Crates,2021-10-16 21:54:05+00:00,en,0,0,0,0,Twitter for Android,RIP Alan Hawkshaw https://t.co/9ogj2rWSQ8, 
792484206,henryspil,2021-10-16 21:52:48+00:00,en,0,0,0,0,Twitter for iPhone,RIP Alan Hawkshaw  https://t.co/8bCQHQpLS4, 
21020920,eddhudson,2021-10-16 21:52:27+00:00,en,2,0,0,1,Twitter for iPad,Big loss. A lot of my favourite music came from this man. Super talented musician. RIP Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 - BBC News https://t.co/687eGE1UCU, 
1185543100225200129,BarOrchestra,2021-10-16 21:51:37+00:00,en,1,0,0,0,Twitter for iPhone,So long Alan Hawkshaw, 
20813997,biggabreakfast1,2021-10-16 21:51:21+00:00,en,0,0,0,0,Twitter for iPhone,Rip musician Alan Hawkshaw the creator of the @BBCOne children’s programme #GrangeHill iconic theme tune 😢 a show my pals and I loved to watch and talk about next day in class at Kinloss Junior School in the 80’s ☺️,GrangeHill
450077730,Alasdair_CM,2021-10-16 21:51:18+00:00,en,5,0,1,1,Twitter for iPhone,"I remember @JohnELewis telling me about seeing Alan Hawkshaw in concert and the crowd shouting, demanding the theme from Countdown https://t.co/iz6Fqx6RGF", 
15178444,djspuddy,2021-10-16 21:51:12+00:00,en,4,0,0,0,Twitter for Android,RIP Alan Hawkshaw. So many amazing Library Record classics. So many incredible KPM releases. https://t.co/xbSYO7sS7X, 
919890050,MavisMartini,2021-10-16 21:50:35+00:00,en,1,0,0,0,Twitter Web App,RIP to Alan Hawkshaw - Beat Me Till I'm Blue https://t.co/zuWrvkKLxj via @YouTube, 
149138470,JohnELewis,2021-10-16 21:50:00+00:00,en,410,6,5,76,Twitter for iPhone,"RIP Alan Hawkshaw. Writer of the themes to Grange Hill and Countdown and king of the KPM All Stars. Once interviewed him about his work with Serge Gainsbourg and asked what he’d been up to lately. “Just finished an album with Des O’Connor,” he said, “and been sampled by 50 Cent.”", 
848925027567378432,MarkSavageActor,2021-10-16 21:49:09+00:00,en,0,0,0,0,Twitter for Android,"@CllrAlanMitch @BBCNews Chicken man~KPM All Stars &amp; 
Alan Hawkshaw
https://t.co/OeprMx2qEq", 
919890050,MavisMartini,2021-10-16 21:49:04+00:00,en,1,0,0,0,Twitter Web App,RIP to inimitable composer #AlanHawkshaw Alan Hawkshaw - Happy Rainbows (1973) https://t.co/cz3XmkLL6I via @YouTube,AlanHawkshaw
1393319650491052035,3_6_0Marketing,2021-10-16 21:48:01+00:00,en,0,0,0,0,Twitter for Android,"Having issues configuring your CRM? Click the link and get it sorted!
https://t.co/mUI6pMOlBC

#LetsGoBrandon
#Leeknow
#LucasIsInnocent
#NAMJOON
#NFTBOOKS
#OEMIxSUGA
#OurGreatestLoveHEESEUNG
Alan Hawkshaw
Matt Reeves
Mrs Brown
Liam Williams",OurGreatestLoveHEESEUNG
283604227,AndyVermaut,2021-10-16 21:46:03+00:00,en,0,0,0,0,dlvr.it,RIP Alan Hawkshaw https://t.co/g58hjHuYbO https://t.co/wdHCeD2LzR, 
3096702665,jenkers_en,2021-10-16 21:43:08+00:00,en,0,0,0,0,Jenkers Eng Posting,#Alan #Hawkshaw: #Grange Hill and Countdown composer dies aged 84 https://t.co/NiWajBaEtX https://t.co/bewc11oIi6,Grange
86184746,donnajordan1,2021-10-16 21:41:51+00:00,en,1,0,0,0,Twitter for Android,Composer of music of a generation! All classic theme tunes. RIP Alan Hawkshaw https://t.co/IjXiytsjQK, 
532878662,richard_littler,2021-10-16 21:38:49+00:00,en,155,2,14,13,Twitter for Android,"RIP Alan Hawkshaw. Too many instantly recognisable tunes, themes and cues to mention. I regularly listen to whole albums of his library releases. You may not know the name but his iconic music will be hooked into some corner of your psyche for sure.", 
24891725,tonymasud,2021-10-16 21:36:02+00:00,sv,0,0,0,0,Twitter for iPhone,Alan Hawkshaw vila i frid., 
220639249,JonCovell,2021-10-16 21:35:40+00:00,en,1,0,1,0,Twitter for Android,Listened to a lot of Alan Hawkshaw library music over the last couple of years. Here's one of my favourites https://t.co/IiflhvlBtR, 
2835164069,GHSMU,2021-10-16 21:34:17+00:00,en,4,0,0,0,Twitter for iPhone,"In memory of Alan Hawkshaw - British composer and performer, particularly of themes for movies and television programs. @greenbankhs https://t.co/Y7XWIt27E8", 
31089672,doitproperly,2021-10-16 21:32:32+00:00,en,0,0,1,0,Twitter Web App,"RIP Alan Hawkshaw
https://t.co/HZcSmh5jlC", 
568235116,wearekpm,2021-10-16 21:31:00+00:00,en,10,0,1,2,Twitter Web App,"Having received a British Empire Medal this year for his contributions to the music industry, Alan’s work will continue to be celebrated and recognised for generations to come.
 
RIP Alan Hawkshaw.", 
568235116,wearekpm,2021-10-16 21:30:58+00:00,en,90,1,1,22,Twitter Web App,"We are devastated to learn about the passing of Alan Hawkshaw. Amongst many commercial credits, Alan was one of the godfathers of production music.", 
636860948,drmartinking,2021-10-16 21:30:51+00:00,en,0,0,0,0,Twitter for iPhone,"RIP Alan Hawkshaw..writer of very groovy 60s tunes despite the fact that news reports seem to think that writing the theme tune to Grange Hill was his greatest achievement..
 https://t.co/IVo4482v4t", 
222607183,loud_heavy_rock,2021-10-16 21:27:18+00:00,en,4,0,1,0,Twitter for iPhone,"Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84. Sad news, we used to open our shows with the theme from grange hill, it was a deceptively difficult composition with reggae and funk rhythms, a beast to play and a killer vibe! #rip https://t.co/qDmgVTC9bS",rip
497305663,QueenoftheMay2,2021-10-16 21:27:17+00:00,en,0,0,0,0,Twitter for iPad,@susie_dent RIP Alan Hawkshaw. The Countdown music will go on forever., 
19340891,philipclarkson,2021-10-16 21:26:08+00:00,en,2,0,0,0,Twitter for iPhone,RIP Alan Hawkshaw - The Champ (Original Version) https://t.co/gHtkAuTn6I via @YouTube, 
17871952,charlotteorba,2021-10-16 21:23:47+00:00,en,3,0,0,1,Twitter for iPhone,Very sad to learn that Alan Hawkshaw died. A true titan of tv writing - Countdown. Grange Hill. Channel Four News. Dave Allen. To name but a few (not to mention SO much library music). He donated many of his royalties to support music students at @LeedsMusicDrama too. 💕RIP, 
800988484559368192,VeritasFerre,2021-10-16 21:21:55+00:00,en,0,0,0,0,Twitter for iPad,"RIP Alan Hawkshaw, one of my fave sounds of the 60’s

Beat me till I’m Blue #AlanHawkshaw 

https://t.co/Yv6HUPvled",AlanHawkshaw
122496908,isowman,2021-10-16 21:21:49+00:00,en,1,0,0,0,Twitter Web App,"Alan Hawkshaw was not a well known name, despite his Best Endeavours.

The Channel 4 News theme was among many memorable, perfect TV themes.

 https://t.co/k14xhuXWQ3", 
